VCF	Danaus_plexippus_CA_1956_04_total_sites	Danaus_plexippus_CA_1956_05_total_sites	Danaus_plexippus_CA_1971_01_total_sites	Danaus_plexippus_CA_1973_02_total_sites	Danaus_plexippus_CA_2023_04_total_sites	Danaus_plexippus_CA_2023_06_total_sites	Danaus_plexippus_CA_2023_07_total_sites	Danaus_plexippus_CA_2024_01_total_sites	Danaus_plexippus_CA_2024_02_total_sites	Danaus_plexippus_CA_2024_03_total_sites	Danaus_plexippus_ID_1997_01_total_sites	Danaus_plexippus_ID_1997_02_total_sites	Danaus_plexippus_KS_2023_01_total_sites	Danaus_plexippus_KS_2023_02_total_sites	Danaus_plexippus_KS_2023_05_total_sites	Danaus_plexippus_KS_2023_06_total_sites	Danaus_plexippus_KS_2023_07_total_sites	Danaus_plexippus_KS_2023_08_total_sites	Danaus_plexippus_KS_2023_10_total_sites	Danaus_plexippus_KS_2023_11_total_sites	Danaus_plexippus_KS_2023_13_total_sites	Danaus_plexippus_KS_2023_15_total_sites	Danaus_plexippus_KS_2023_16_total_sites	Danaus_plexippus_KS_2023_17_total_sites	Danaus_plexippus_KS_2023_18_total_sites	Danaus_plexippus_KS_2023_19_total_sites	Danaus_plexippus_KS_2023_20_total_sites	Danaus_plexippus_MI_1969_02_total_sites	Danaus_plexippus_MI_1987_02_total_sites	Danaus_plexippus_MI_1987_03_total_sites	Danaus_plexippus_MI_1997_01_total_sites	Danaus_plexippus_MI_1997_06_total_sites	Danaus_plexippus_MI_2000_01_total_sites	Danaus_plexippus_MI_2000_02_total_sites	Danaus_plexippus_MI_2000_03_total_sites	Danaus_plexippus_MI_2002_01_total_sites	Danaus_plexippus_MN_1983_01_total_sites	Danaus_plexippus_MN_1996_03_total_sites	Danaus_plexippus_MN_1996_04_total_sites	Danaus_plexippus_NE_2024_02_total_sites	Danaus_plexippus_NE_2024_03_total_sites	Danaus_plexippus_NE_2024_04_total_sites	Danaus_plexippus_NE_2024_05_total_sites	Danaus_plexippus_NE_2024_06_total_sites	Danaus_plexippus_NE_2024_07_total_sites	Danaus_plexippus_NE_2024_08_total_sites	Danaus_plexippus_NE_2024_10_total_sites	Danaus_plexippus_NE_2024_11_total_sites	Danaus_plexippus_NE_2024_12_total_sites	Danaus_plexippus_NE_2024_13_total_sites	Danaus_plexippus_NE_2024_14_total_sites	Danaus_plexippus_NE_2024_15_total_sites	Danaus_plexippus_NE_2024_16_total_sites	Danaus_plexippus_NE_2024_17_total_sites	Danaus_plexippus_OR_1955_01_total_sites	Danaus_plexippus_CA_1956_04_het_sites	Danaus_plexippus_CA_1956_05_het_sites	Danaus_plexippus_CA_1971_01_het_sites	Danaus_plexippus_CA_1973_02_het_sites	Danaus_plexippus_CA_2023_04_het_sites	Danaus_plexippus_CA_2023_06_het_sites	Danaus_plexippus_CA_2023_07_het_sites	Danaus_plexippus_CA_2024_01_het_sites	Danaus_plexippus_CA_2024_02_het_sites	Danaus_plexippus_CA_2024_03_het_sites	Danaus_plexippus_ID_1997_01_het_sites	Danaus_plexippus_ID_1997_02_het_sites	Danaus_plexippus_KS_2023_01_het_sites	Danaus_plexippus_KS_2023_02_het_sites	Danaus_plexippus_KS_2023_05_het_sites	Danaus_plexippus_KS_2023_06_het_sites	Danaus_plexippus_KS_2023_07_het_sites	Danaus_plexippus_KS_2023_08_het_sites	Danaus_plexippus_KS_2023_10_het_sites	Danaus_plexippus_KS_2023_11_het_sites	Danaus_plexippus_KS_2023_13_het_sites	Danaus_plexippus_KS_2023_15_het_sites	Danaus_plexippus_KS_2023_16_het_sites	Danaus_plexippus_KS_2023_17_het_sites	Danaus_plexippus_KS_2023_18_het_sites	Danaus_plexippus_KS_2023_19_het_sites	Danaus_plexippus_KS_2023_20_het_sites	Danaus_plexippus_MI_1969_02_het_sites	Danaus_plexippus_MI_1987_02_het_sites	Danaus_plexippus_MI_1987_03_het_sites	Danaus_plexippus_MI_1997_01_het_sites	Danaus_plexippus_MI_1997_06_het_sites	Danaus_plexippus_MI_2000_01_het_sites	Danaus_plexippus_MI_2000_02_het_sites	Danaus_plexippus_MI_2000_03_het_sites	Danaus_plexippus_MI_2002_01_het_sites	Danaus_plexippus_MN_1983_01_het_sites	Danaus_plexippus_MN_1996_03_het_sites	Danaus_plexippus_MN_1996_04_het_sites	Danaus_plexippus_NE_2024_02_het_sites	Danaus_plexippus_NE_2024_03_het_sites	Danaus_plexippus_NE_2024_04_het_sites	Danaus_plexippus_NE_2024_05_het_sites	Danaus_plexippus_NE_2024_06_het_sites	Danaus_plexippus_NE_2024_07_het_sites	Danaus_plexippus_NE_2024_08_het_sites	Danaus_plexippus_NE_2024_10_het_sites	Danaus_plexippus_NE_2024_11_het_sites	Danaus_plexippus_NE_2024_12_het_sites	Danaus_plexippus_NE_2024_13_het_sites	Danaus_plexippus_NE_2024_14_het_sites	Danaus_plexippus_NE_2024_15_het_sites	Danaus_plexippus_NE_2024_16_het_sites	Danaus_plexippus_NE_2024_17_het_sites	Danaus_plexippus_OR_1955_01_het_sites	Danaus_plexippus_CA_1956_04_het	Danaus_plexippus_CA_1956_05_het	Danaus_plexippus_CA_1971_01_het	Danaus_plexippus_CA_1973_02_het	Danaus_plexippus_CA_2023_04_het	Danaus_plexippus_CA_2023_06_het	Danaus_plexippus_CA_2023_07_het	Danaus_plexippus_CA_2024_01_het	Danaus_plexippus_CA_2024_02_het	Danaus_plexippus_CA_2024_03_het	Danaus_plexippus_ID_1997_01_het	Danaus_plexippus_ID_1997_02_het	Danaus_plexippus_KS_2023_01_het	Danaus_plexippus_KS_2023_02_het	Danaus_plexippus_KS_2023_05_het	Danaus_plexippus_KS_2023_06_het	Danaus_plexippus_KS_2023_07_het	Danaus_plexippus_KS_2023_08_het	Danaus_plexippus_KS_2023_10_het	Danaus_plexippus_KS_2023_11_het	Danaus_plexippus_KS_2023_13_het	Danaus_plexippus_KS_2023_15_het	Danaus_plexippus_KS_2023_16_het	Danaus_plexippus_KS_2023_17_het	Danaus_plexippus_KS_2023_18_het	Danaus_plexippus_KS_2023_19_het	Danaus_plexippus_KS_2023_20_het	Danaus_plexippus_MI_1969_02_het	Danaus_plexippus_MI_1987_02_het	Danaus_plexippus_MI_1987_03_het	Danaus_plexippus_MI_1997_01_het	Danaus_plexippus_MI_1997_06_het	Danaus_plexippus_MI_2000_01_het	Danaus_plexippus_MI_2000_02_het	Danaus_plexippus_MI_2000_03_het	Danaus_plexippus_MI_2002_01_het	Danaus_plexippus_MN_1983_01_het	Danaus_plexippus_MN_1996_03_het	Danaus_plexippus_MN_1996_04_het	Danaus_plexippus_NE_2024_02_het	Danaus_plexippus_NE_2024_03_het	Danaus_plexippus_NE_2024_04_het	Danaus_plexippus_NE_2024_05_het	Danaus_plexippus_NE_2024_06_het	Danaus_plexippus_NE_2024_07_het	Danaus_plexippus_NE_2024_08_het	Danaus_plexippus_NE_2024_10_het	Danaus_plexippus_NE_2024_11_het	Danaus_plexippus_NE_2024_12_het	Danaus_plexippus_NE_2024_13_het	Danaus_plexippus_NE_2024_14_het	Danaus_plexippus_NE_2024_15_het	Danaus_plexippus_NE_2024_16_het	Danaus_plexippus_NE_2024_17_het	Danaus_plexippus_OR_1955_01_het
NC_083547.1_notrans.simple.vcf	5666771	5751238	5990447	5917022	5563421	5671534	5439189	5395220	5572255	5466033	6157690	6158036	6129476	5856040	5869685	5979820	5858851	5599995	5577524	5624346	5652399	5501882	5379762	5575960	5533592	5713910	5700547	5804015	5932965	5965161	5882851	5914244	5917183	5972808	5989468	5909738	5586695	6065948	6144643	5398696	5641934	5638613	5460667	5629377	5788558	5681047	5564920	5360681	5591275	5265789	5580623	5524730	5508448	5468295	5743803	22263	24530	23859	22381	19588	20031	19155	18941	19583	18947	23647	23363	23884	20367	21437	22253	21656	20114	19604	19657	20336	19190	18575	19891	19315	20746	20757	21812	22931	23711	21877	22463	21946	22419	23105	21858	22004	23294	24551	18392	19553	19924	18990	19864	20666	20554	19312	18315	19416	17800	18599	19327	19245	19332	20578	0.0039286923717228	0.00426516864716779	0.00398284134723168	0.003782477063631	0.00352085524356327	0.0035318487026614	0.00352166471876598	0.00351070021241024	0.00351437613677048	0.00346631643094727	0.00384023879084527	0.00379390442017552	0.00389658104542705	0.00347794755500304	0.00365215509861262	0.00372134947205769	0.00369628788989513	0.00359178892124011	0.00351482127194791	0.00349498412793239	0.00359776441825851	0.00348789741401215	0.00345275497317539	0.00356727810099068	0.00349049948026526	0.00363078872435863	0.00364122951709722	0.00375808815104716	0.00386501521583222	0.00397491366955561	0.00371877513130963	0.00379811857610203	0.003708859435309	0.00375351091145069	0.00385760471547723	0.00369864112419197	0.00393864350926621	0.00384012523681377	0.00399551283939523	0.00340674859262311	0.00346565557129878	0.00353349307710957	0.00347759715067775	0.00352863203157294	0.00357014648553232	0.00361799506323394	0.00347031044471439	0.00341654353243552	0.00347255321907794	0.00338031014915334	0.00333278202093207	0.00349827050371692	0.0034937245481849	0.00353528842171097	0.0035826437640706
NC_083548.1_notrans.simple.vcf	4449871	4450276	4603471	4560845	4149318	4234546	4106836	4034819	4374044	4723007	4682305	4698788	4608272	4319910	4408558	4473604	4480580	4174025	4186351	4173568	4209745	4116437	4058443	4203828	4138843	4279466	4301471	4513867	4566713	4608696	4533302	4542951	4558336	4596371	4591060	4535004	4360881	4625295	4662031	4054817	4161012	4138870	4122474	4219873	4336645	4254120	4330714	4022005	4143301	4225707	4068489	4112968	4043441	4045413	4454825	19329	20618	19681	18771	15970	16443	15277	15263	16587	14648	19665	19290	19146	17190	16998	18064	18100	16433	16130	15915	16295	15538	15334	16096	15766	16503	16793	18626	18891	19858	18590	18969	18440	18442	19137	18076	18341	19277	19587	14853	16081	15903	15453	15820	16624	16783	16090	14777	15580	15377	15230	15409	15453	15187	17488	0.00434372142473344	0.00463297107864771	0.00427525230418526	0.00411568470316356	0.00384882527682863	0.00388306089956279	0.00371989531600483	0.00378282148468122	0.00379214292311646	0.00310141399324625	0.00419985455881238	0.00410531396606955	0.0041547026738005	0.00397924956769933	0.0038556825156888	0.00403790769142731	0.00403965558030434	0.00393696731572044	0.00385299751501964	0.0038132839814758	0.00387078077175696	0.00377462353972622	0.00377829625794917	0.00382889119155208	0.00380927713373037	0.00385632226076805	0.00390401330149616	0.0041263953944589	0.00413667335783965	0.00430881099556143	0.00410076363763102	0.00417547977074813	0.00404533584185106	0.00401229578726347	0.00416831842755268	0.00398588402568112	0.00420580153413955	0.00416773416614508	0.00420138776425983	0.00366305063829021	0.00386468484109154	0.00384235310604102	0.00374847724934105	0.00374892798906507	0.00383337810680837	0.00394511673389561	0.00371532269274766	0.00367403819736674	0.00376028678582608	0.00363891770063566	0.0037434044924295	0.00374644295798071	0.00382174489500403	0.0037541284412741	0.00392563119763403
NC_083549.1_notrans.simple.vcf	4864949	4972186	5185873	5071668	4657640	4756423	4583591	4554589	4661801	4546118	5279064	5240519	5234352	4842770	4946394	5062585	4975539	4703705	4712290	4675120	4822882	4641578	4557998	4698937	4653688	4871655	4847277	4981106	5072605	5154705	5043554	5065816	5067318	5098098	5137212	5040816	4844448	5195077	5301646	4522195	4690253	4697433	4596304	4708491	4853610	4772431	4620175	4491150	4652590	4356608	4616723	4600660	4635814	4571401	4868999	20266	22373	21867	20497	17922	18082	17377	16960	17379	16670	21744	21375	21049	18632	19068	20270	19735	18114	17457	17751	18369	17103	16873	17725	17417	18736	19113	20376	20521	21840	20054	20614	19922	20233	20856	19792	20215	21153	22825	16431	17686	17838	16813	17404	18573	18263	17115	16395	17388	15541	17093	17090	17265	17459	18856	0.00416571684513034	0.00449963054479458	0.00421664780452587	0.00404147116885411	0.00384787145421286	0.00380159628359378	0.00379113232397917	0.00372371689300615	0.00372795835772484	0.00366686478441607	0.00411891198894349	0.00407879448581333	0.00402131916233375	0.00384738486444741	0.00385492946983196	0.0040038833915875	0.00396640444382006	0.00385100681271466	0.00370456826723313	0.00379690788685638	0.0038087185214152	0.00368473825065527	0.00370184453788703	0.00377212973913036	0.00374262305509093	0.00384592094473028	0.003943038534831	0.00409065777761003	0.00404545593437691	0.00423690589471172	0.00397616442691007	0.00406923583485859	0.0039314682836167	0.00396873500666327	0.00405978962908286	0.00392634843247601	0.00417281803829869	0.00407173945641229	0.00430526670396326	0.0036334125352843	0.00377079871810753	0.00379739317197286	0.00365793907452597	0.00369630100174345	0.00382663625631231	0.00382677088469168	0.00370440513616908	0.00365051267492736	0.00373727321771314	0.00356722477670702	0.00370240969622826	0.00371468441484483	0.00372426503738071	0.00381917928442506	0.00387266458670458
NC_083550.1_notrans.simple.vcf	3799921	3819970	3935725	3889389	3537994	3627488	3464743	3448361	3530527	3443365	4020640	3981006	3929142	3675559	3714086	3842772	3746366	3546806	3556994	3540499	3626209	3525092	3448501	3561580	3513933	3678500	3675154	3846182	3925230	3942604	3879057	3887449	3884649	3915403	3912729	3886661	3753748	3980661	4029105	3413424	3560035	3535472	3488324	3589587	3698026	3605794	3458746	3404293	3507139	3331130	3489893	3478594	3427775	3458056	3834636	16967	18318	17456	16510	13908	14606	13346	13318	13776	12877	17308	16711	16651	14682	14854	16105	15446	14543	13656	13922	14561	13724	12954	13930	13645	14752	14887	16041	16473	17225	16334	16495	15922	16163	16827	16178	16449	16930	17677	12942	13827	13738	13288	13741	14503	14493	13257	12722	13458	12301	13259	13523	13355	13279	15832	0.00446509282692982	0.00479532561774045	0.0044352692324794	0.00424488267951599	0.00393104114930664	0.00402647782708034	0.00385194515148743	0.00386212464414254	0.00390196704344705	0.00373965583085151	0.00430478729754467	0.0041976826962833	0.00423782087794231	0.0039944944428861	0.00399936888914258	0.00419098504933418	0.00412292872613087	0.00410030884125041	0.0038391968049426	0.00393221407490865	0.00401548835160908	0.00389323172274653	0.00375641474368139	0.00391118548509369	0.0038831133092179	0.00401033029767568	0.00405071460951024	0.00417062947099227	0.00419669675407556	0.00436893991889624	0.00421081721665858	0.00424314248238369	0.00409869720533309	0.00412805527298212	0.00430057895652881	0.00416244174627013	0.00438202031676074	0.00425306249389235	0.00438732671399728	0.00379150085075865	0.00388395057913756	0.00388576122226396	0.00380927918392902	0.00382801698356942	0.00392182207480423	0.00401936438964622	0.00383289203659361	0.00373704613557059	0.00383731582922718	0.00369274090173605	0.00379925688266087	0.00388749017562843	0.00389611336800111	0.00384001878512089	0.00412868392202024
NC_083551.1_notrans.simple.vcf	3320465	3387510	3487324	3415229	3011149	3110113	2997351	2937245	3030703	2928894	3504887	3489142	3452118	3169648	3209742	3324778	3282244	3072197	3007738	3068392	3140407	2994761	2930415	3083765	3012336	3165175	3193958	3398493	3438095	3502905	3388453	3437476	3388693	3389041	3448362	3383673	3256146	3484042	3556681	2892218	3032991	3023575	2958496	3070990	3177798	3162333	2955654	2919784	3003299	2776200	3003390	3004250	2968720	2976168	3313921	15409	16663	16348	15125	12525	13129	12323	11958	12648	12031	15820	15638	15456	13450	13911	14622	14221	13222	12264	13082	13313	12360	11820	12851	12444	13296	13636	15155	15206	16328	15153	15317	14953	15081	15484	14509	14974	15742	16350	11666	12315	12558	12086	12785	13421	13487	11864	11758	12246	11067	12505	12304	12414	12268	13946	0.0046406150945726	0.00491895226877559	0.00468783514236131	0.00442869277579922	0.0041595417563196	0.00422139002666463	0.00411129694186633	0.00407116192214133	0.00417328916756277	0.00410769389400914	0.00451369758853852	0.00448190414720868	0.00447725135699301	0.00424337339666739	0.00433399319945341	0.00439788761836129	0.00433270652638865	0.00430376046848558	0.0040774828126652	0.00426347089941572	0.00423925943357023	0.0041272074799959	0.00403355838678139	0.00416730846870627	0.0041310132734197	0.00420071560024327	0.00426931099281831	0.00445932947338717	0.00442279809022147	0.00466127399972309	0.00447195224487399	0.00445588565563803	0.00441261571939388	0.00444993141127534	0.00449024783360912	0.00428794390001634	0.00459868814236217	0.00451831522122868	0.00459698241141109	0.00403358253077742	0.00406034834920381	0.00415336150087231	0.00408518382313175	0.00416315259899902	0.00422336473243422	0.00426488924474431	0.00401400163889278	0.00402701021719415	0.00407751609147141	0.00398638426626324	0.00416362843320381	0.00409553133061496	0.00418160015090679	0.00412207912994159	0.0042083079228503
NC_083552.1_notrans.simple.vcf	2866046	2848601	2957987	2941691	2640400	2714332	2638974	2547290	2647875	2613662	2981038	2960664	2923319	2747066	2769756	2855790	2832302	2643482	2682963	2643460	2712903	2647059	2601059	2661105	2618963	2734045	2753408	2918195	2962000	2970171	2888675	2926666	2916755	2930125	2929969	2912470	2877375	2951985	2973799	2571575	2654844	2659674	2611179	2690721	2761406	2696685	2593849	2559835	2615005	2470262	2625121	2602560	2532729	2595604	2925288	12489	13175	13168	12180	10086	10720	10292	9687	10501	9998	12639	12212	12206	10716	10969	11552	11498	10628	10351	10238	10745	10208	10024	10343	10089	10897	11091	12169	12523	13276	11996	12057	11805	11960	12045	11728	12498	12407	12727	9592	10169	10343	9884	10385	11003	10641	9998	9453	9816	9153	10196	9735	9629	10019	11599	0.00435757137184818	0.00462507736253691	0.00445167608917822	0.00414047566518713	0.00381987577639752	0.00394940633643932	0.00390000053050921	0.00380286500555492	0.00396582164943587	0.00382528421808176	0.00423979835211762	0.00412475039383057	0.00417539105379878	0.00390088916684201	0.00396027664530738	0.00404511536212397	0.0040595953397625	0.00402045483948822	0.00385804798649851	0.00387295438554016	0.00396070187544486	0.0038563552984652	0.00385381492692015	0.00388673126389226	0.00385228810029008	0.00398566958480932	0.00402809899586258	0.004170043468651	0.00422788656313302	0.00446977631927589	0.00415276900308965	0.0041197048108667	0.00404730599587555	0.00408173712725566	0.00411096499655798	0.0040268225938808	0.00434354229115079	0.00420293463550797	0.00427971090177917	0.00373000981888531	0.00383035688725967	0.00388882246470808	0.00378526328528224	0.00385956031859119	0.00398456438495462	0.00394595586803798	0.00385450348112014	0.00369281613854018	0.00375372131219634	0.00370527498702567	0.0038840114417583	0.00374054776835116	0.00380182798870309	0.00385998788721238	0.0039650796776249
NC_083553.1_notrans.simple.vcf	3059721	3060054	3189743	3145466	2743388	2833533	2706051	2665847	2745918	2696728	3176751	3191311	3108013	2908086	2934999	3011370	2984792	2815012	2790758	2784476	2819788	2769122	2686581	2797800	2738824	2856484	2882877	3138556	3160216	3193123	3113617	3145594	3134718	3154240	3176569	3110350	3047753	3196664	3183606	2657000	2762797	2722529	2712687	2838947	2882348	2838670	2680729	2666160	2744301	2555954	2716247	2750970	2686374	2697514	3108945	15067	15704	15755	14893	12205	12683	11468	11537	12064	11600	15339	15066	14699	13127	13031	14019	13826	12644	12093	11962	12359	12211	11374	12274	11549	12384	12966	15007	14918	15589	14507	14696	14542	14710	14803	14222	14920	15057	15401	11566	12025	11885	11597	12469	12839	12883	11610	11319	11870	10884	11856	11806	11890	11515	14447	0.00492430518991764	0.00513193558022179	0.00493926940195495	0.00473475154396837	0.00444887853996591	0.00447603751218002	0.00423790978070997	0.00432770522839458	0.00439343053944073	0.00430150908805041	0.00482851819358835	0.00472094383781462	0.00472938819753971	0.00451396554297225	0.00443986522652989	0.00465535620000199	0.00463214857182678	0.00449163271772909	0.00433323132998275	0.00429596089174408	0.00438295361211552	0.00440970098103298	0.00423363375234173	0.00438701837157767	0.00421677333045132	0.00433539974318078	0.00449759042789547	0.00478149824314111	0.00472056340452678	0.00488205433990485	0.00465921145728585	0.0046719315970211	0.00463901378050593	0.00466356396469514	0.00466005932816193	0.00457247576639285	0.00489540983143975	0.00471022290738094	0.00483759610956883	0.00435302973278133	0.00435247323636156	0.00436542641051757	0.00427509697948934	0.00439212144502874	0.00445435457481192	0.00453839297981097	0.00433091147967586	0.00424543163201008	0.00432532728734931	0.0042582925983801	0.00436484605413278	0.00429157715278611	0.0044260404545309	0.00426874522245297	0.00464691398529083
NC_083554.1_notrans.simple.vcf	3533632	3572428	3714927	3649103	3286047	3342334	3228713	3170070	3288316	3218619	3756714	3740534	3678263	3440710	3479147	3576076	3528607	3302687	3293703	3304953	3381586	3298937	3223390	3324288	3266052	3409093	3414316	3603112	3680324	3710697	3607759	3619001	3622953	3621732	3671921	3620486	3503838	3700990	3768341	3163873	3287120	3307725	3240145	3342175	3470202	3384614	3230611	3159025	3264242	3042147	3234525	3232205	3200579	3229062	3576057	15648	16851	16743	15640	13138	13267	12951	12165	13103	12843	16732	15934	15592	13652	14367	14837	14902	13322	12968	13108	13452	12850	12642	13313	13085	13595	14048	15453	15839	16643	15057	15449	15222	15109	15747	15164	15584	15994	16443	12490	13045	12980	12480	13274	14064	13699	12642	12202	12684	11462	12818	12754	12552	12813	14967	0.0044283049281872	0.00471696000591195	0.00450695262652537	0.00428598480229251	0.0039981168863379	0.00396938187506096	0.0040111957922553	0.00383745469342948	0.00398471436443456	0.00399022065053366	0.00445389241768205	0.00425981958725679	0.00423895735568664	0.00396778571864528	0.00412946046832744	0.0041489610399779	0.00422319629247462	0.00403368529927299	0.00393720988200818	0.00396616835398264	0.00397801504974293	0.00389519411859032	0.00392195793869187	0.00400476733664472	0.00400636609582456	0.00398786422077661	0.00411444049115548	0.00428879257708337	0.0043036971744879	0.00448514120123524	0.00417350493755265	0.00426885762120541	0.00420154498278062	0.00417176091439124	0.00428849095609628	0.00418838796780322	0.00444769421417314	0.00432154639704511	0.00436345861481219	0.00394769322283164	0.00396851955511207	0.00392414726133521	0.00385167947730734	0.00397166515816796	0.00405279001049507	0.00404743347395006	0.00391319165321978	0.00386258418341102	0.00388574131452264	0.00376773377486361	0.00396286935485118	0.00394591308410203	0.00392179040104931	0.00396802538941649	0.00418533597199373
NC_083555.1_notrans.simple.vcf	2622550	2667032	2722069	2683828	2310309	2377750	2290178	2218853	2317526	2268505	2714378	2702116	2681816	2449595	2472709	2580520	2542328	2379489	2348514	2367194	2394195	2314819	2272857	2371245	2312951	2421066	2451995	2656829	2697888	2735565	2635790	2663714	2651283	2657035	2681150	2633344	2588443	2715921	2757313	2232107	2317255	2342639	2286946	2359034	2449634	2414096	2254507	2227485	2300392	2119012	2308647	2291016	2298169	2303148	2614885	12728	13703	13362	12695	10386	10526	10114	9418	9942	9820	12851	12654	12698	11070	11077	12159	11696	10622	10405	10363	10357	9897	9888	10429	9921	10856	11126	12512	12970	13520	12345	12613	12423	12237	12920	11924	12499	12601	13109	9544	9855	10145	9716	10309	10959	10714	9617	9560	9977	8737	9981	9876	10126	9761	11918	0.00485329164362929	0.00513792110480864	0.00490876608932397	0.00473018390150188	0.00449550254965894	0.004426874145726	0.00441625061458105	0.00424453535227435	0.00428991950899364	0.00432884212289592	0.0047344179771572	0.00468299658489865	0.00473485130970954	0.00451911438421453	0.00447970222132891	0.00471184102428968	0.00460050788096579	0.0044639836536332	0.00443046113414695	0.00437775695612611	0.00432587988864733	0.00427549626990274	0.00435047167507679	0.00439811154056203	0.00428932562773703	0.00448397524065845	0.00453752964422848	0.0047093734673929	0.00480746420904055	0.00494230625117663	0.00468360529480725	0.0047351179593605	0.00468565596354671	0.00460550952471458	0.0048188277418272	0.00452808292422107	0.00482877158198964	0.00463967840007128	0.004754266200464	0.00427578068614094	0.00425287678740579	0.00433058614664914	0.00424846061078836	0.00437000907998783	0.00447372954490344	0.00443810022468038	0.00426567759603319	0.00429183585972521	0.00433708689649416	0.00412314795763309	0.00432331144605477	0.00431075121256246	0.00440611634740526	0.0042381123575211	0.00455775301781914
NC_083556.1_notrans.simple.vcf	1812827	1775373	1865377	1825912	1548672	1611250	1540955	1508929	1554249	1543018	1825858	1839576	1771421	1656723	1671700	1731528	1675459	1579960	1594622	1580708	1571425	1589489	1521066	1566578	1563179	1620577	1598832	1835164	1855250	1851462	1866138	1862110	1825026	1825496	1842001	1804842	1802686	1857653	1845308	1503768	1578534	1576304	1557116	1595860	1642007	1588139	1537548	1536028	1561569	1464311	1540189	1577401	1499918	1539465	1824656	8978	9368	9220	8765	6868	7304	6822	6598	6820	6695	8762	8731	8464	7464	7562	8055	7895	7097	6887	7099	7018	7133	6623	6931	6921	7367	7107	8954	9169	9147	8809	8803	8675	8638	8743	8295	9044	9103	9043	6582	6839	6961	6817	6951	7486	7145	6728	6584	6832	6207	6870	6827	6606	6716	8536	0.00495248581359391	0.00527663764178007	0.00494270059081891	0.0048003408707539	0.00443476733614348	0.00453312645461598	0.00442712473758156	0.00437263781132181	0.00438797129674846	0.00433889948140592	0.00479883977833983	0.00474620238576715	0.00477808493858885	0.00450527939794401	0.0045235389124843	0.00465196058048152	0.00471214156837022	0.00449188587052837	0.00431889187531591	0.00449102554045402	0.00446601015002307	0.00448760576512326	0.00435418318468758	0.00442429294934564	0.00442751597865631	0.00454591173390712	0.00444511993755441	0.00487912796894447	0.00494219107936936	0.00494042005723045	0.0047204440400442	0.00472743285842405	0.00475335693847649	0.0047318646548664	0.0047464686501256	0.00459597017356644	0.00501695802818683	0.00490026931832802	0.00490053692933646	0.00437700496353161	0.00433250091540632	0.00441602635024716	0.00437796541811914	0.0043556452320379	0.00455905486395612	0.00449897647498109	0.00437579834905967	0.00428638019619434	0.00437508685174975	0.00423885363150314	0.00446049153707759	0.00432800537086004	0.00440424076516183	0.00436255452381184	0.00467814207171105
NC_083557.1_notrans.simple.vcf	1614607	1593723	1667423	1659101	1380401	1425604	1359852	1326451	1357296	1350048	1619451	1638858	1595130	1484567	1484531	1537854	1515159	1399343	1396711	1400284	1426099	1400769	1329381	1398951	1374113	1443030	1430466	1667703	1662155	1656643	1671681	1673816	1622187	1646370	1671644	1636092	1628092	1681872	1643950	1341729	1382352	1362186	1354681	1407932	1447382	1427694	1333955	1331579	1364993	1269304	1362585	1385663	1318770	1353080	1664700	8958	9424	8830	8932	6926	7269	6645	6519	6519	6713	8554	8635	8486	7481	7557	7902	7828	7170	7178	7098	7250	6854	6576	6996	6695	7129	7198	8746	8813	9207	8828	8701	8383	8427	8778	8469	9043	8828	8786	6655	6688	6702	6500	7107	7151	7066	6453	6374	6596	6251	6672	6856	6391	6645	8547	0.00554809932076351	0.00591319821575016	0.00529559685814577	0.00538363848855495	0.0050173826301198	0.00509889141725192	0.0048865611845995	0.00491461802961436	0.00480293171128479	0.00497241579558653	0.00528203693720897	0.005268912864934	0.00531994257521331	0.00503917977430456	0.00509049659454737	0.00513832912617192	0.00516645447771488	0.00512383311311094	0.00513921634468405	0.00506897172287907	0.00508379853011607	0.00489302661609445	0.00494666314623122	0.00500088995254301	0.00487223394291445	0.00494029923147821	0.00503192665886501	0.00524433906996629	0.00530215292797603	0.00555762466626787	0.00528091184861226	0.00519830136645844	0.00516771494285184	0.00511853350097487	0.00525111806102256	0.00517635927563976	0.00555435442223167	0.00524891311586137	0.00534444478238389	0.00496001800661684	0.00483813095362107	0.00492003294704247	0.00479817757833763	0.00504782901446945	0.00494064455686198	0.00494923982309935	0.0048374945181809	0.00478679822977082	0.00483225921305091	0.00492474616010034	0.00489657525952509	0.00494781198603124	0.00484618242756508	0.00491101782599698	0.00513425842494143
